,acquisition_date,acquisition
11270,2000-11-09,32
11271,2000-11-10,35
11272,2000-11-11,36
11273,2000-11-12,28
11274,2000-11-13,34
11275,2000-11-14,29
11276,2000-11-15,36
11277,2000-11-16,27
11278,2000-11-17,38
11279,2000-11-18,32
11280,2000-11-19,37
11281,2000-11-20,24
11282,2000-11-21,25
11283,2000-11-22,36
11284,2000-11-23,37
11285,2000-11-24,39
11286,2000-11-25,26
11287,2000-11-26,35
11288,2000-11-27,34
11289,2000-11-28,31
11290,2000-11-29,32
11291,2000-11-30,26
11292,2000-12-01,31
11293,2000-12-02,37
11294,2000-12-03,31
11295,2000-12-04,27
11296,2000-12-05,26
11297,2000-12-06,40
11298,2000-12-07,38
11299,2000-12-08,32
11300,2000-12-09,34
11301,2000-12-10,21
11302,2000-12-11,28
11303,2000-12-12,34
11304,2000-12-13,27
11305,2000-12-14,37
11306,2000-12-15,37
11307,2000-12-16,31
11308,2000-12-17,32
11309,2000-12-18,25
11310,2000-12-19,38
11311,2000-12-20,37
11312,2000-12-21,35
11313,2000-12-22,29
11314,2000-12-23,29
11315,2000-12-24,28
11316,2000-12-25,35
11317,2000-12-26,29
11318,2000-12-27,30
11319,2000-12-28,37
11320,2000-12-29,30
11321,2000-12-30,41
11322,2000-12-31,30
11323,2001-01-01,28
11324,2001-01-02,36
11325,2001-01-03,27
11326,2001-01-04,36
11327,2001-01-05,31
11328,2001-01-06,33
11329,2001-01-07,31
11330,2001-01-08,38
11331,2001-01-09,39
11332,2001-01-10,35
11333,2001-01-11,35
11334,2001-01-12,32
11335,2001-01-13,38
11336,2001-01-14,27
11337,2001-01-15,26
11338,2001-01-16,26
11339,2001-01-17,34
11340,2001-01-18,37
11341,2001-01-19,38
11342,2001-01-20,31
11343,2001-01-21,39
11344,2001-01-22,24
11345,2001-01-23,36
11346,2001-01-24,33
11347,2001-01-25,34
11348,2001-01-26,33
11349,2001-01-27,34
11350,2001-01-28,29
11351,2001-01-29,28
11352,2001-01-30,41
11353,2001-01-31,46
11354,2001-02-01,34
11355,2001-02-02,29
11356,2001-02-03,21
11357,2001-02-04,36
11358,2001-02-05,33
11359,2001-02-06,28
11360,2001-02-07,34
11361,2001-02-08,42
11362,2001-02-09,38
11363,2001-02-10,42
11364,2001-02-11,23
11365,2001-02-12,27
11366,2001-02-13,31
11367,2001-02-14,30
11368,2001-02-15,25
11369,2001-02-16,39
11370,2001-02-17,24
11371,2001-02-18,32
11372,2001-02-19,39
11373,2001-02-20,31
11374,2001-02-21,30
11375,2001-02-22,35
11376,2001-02-23,34
11377,2001-02-24,33
11378,2001-02-25,34
11379,2001-02-26,38
11380,2001-02-27,32
11381,2001-02-28,34
11382,2001-03-01,31
11383,2001-03-02,29
11384,2001-03-03,30
11385,2001-03-04,32
11386,2001-03-05,23
11387,2001-03-06,34
11388,2001-03-07,25
11389,2001-03-08,41
11390,2001-03-09,34
11391,2001-03-10,41
11392,2001-03-11,33
11393,2001-03-12,35
11394,2001-03-13,41
11395,2001-03-14,31
11396,2001-03-15,29
11397,2001-03-16,32
11398,2001-03-17,35
11399,2001-03-18,33
11400,2001-03-19,37
11401,2001-03-20,23
11402,2001-03-21,39
11403,2001-03-22,33
11404,2001-03-23,28
11405,2001-03-24,24
11406,2001-03-25,41
11407,2001-03-26,26
11408,2001-03-27,36
11409,2001-03-28,33
11410,2001-03-29,34
11411,2001-03-30,35
11412,2001-03-31,25
11413,2001-04-01,19
11414,2001-04-02,38
11415,2001-04-03,29
11416,2001-04-04,32
11417,2001-04-05,42
11418,2001-04-06,37
11419,2001-04-07,27
11420,2001-04-08,37
11421,2001-04-09,29
11422,2001-04-10,41
11423,2001-04-11,24
11424,2001-04-12,32
11425,2001-04-13,43
11426,2001-04-14,33
11427,2001-04-15,42
11428,2001-04-16,32
11429,2001-04-17,36
11430,2001-04-18,41
11431,2001-04-19,28
11432,2001-04-20,39
11433,2001-04-21,37
11434,2001-04-22,36
11435,2001-04-23,25
11436,2001-04-24,32
11437,2001-04-25,31
11438,2001-04-26,28
11439,2001-04-27,32
11440,2001-04-28,23
11441,2001-04-29,36
11442,2001-04-30,27
11443,2001-05-01,31
11444,2001-05-02,29
11445,2001-05-03,36
11446,2001-05-04,31
11447,2001-05-05,35
11448,2001-05-06,33
11449,2001-05-07,40
11450,2001-05-08,28
11451,2001-05-09,38
11452,2001-05-10,42
11453,2001-05-11,37
11454,2001-05-12,33
11455,2001-05-13,25
11456,2001-05-14,29
11457,2001-05-15,27
11458,2001-05-16,33
11459,2001-05-17,37
11460,2001-05-18,35
11461,2001-05-19,40
11462,2001-05-20,28
11463,2001-05-21,28
11464,2001-05-22,39
11465,2001-05-23,30
11466,2001-05-24,33
11467,2001-05-25,36
11468,2001-05-26,38
11469,2001-05-27,24
11470,2001-05-28,29
11471,2001-05-29,29
11472,2001-05-30,28
11473,2001-05-31,32
11474,2001-06-01,30
11475,2001-06-02,25
11476,2001-06-03,33
11477,2001-06-04,33
11478,2001-06-05,25
11479,2001-06-06,29
11480,2001-06-07,33
11481,2001-06-08,34
11482,2001-06-09,32
11483,2001-06-10,31
11484,2001-06-11,41
11485,2001-06-12,46
11486,2001-06-13,35
11487,2001-06-14,39
11488,2001-06-15,30
11489,2001-06-16,24
11490,2001-06-17,28
11491,2001-06-18,30
11492,2001-06-19,26
11493,2001-06-20,26
11494,2001-06-21,27
11495,2001-06-22,36
11496,2001-06-23,35
11497,2001-06-24,40
11498,2001-06-25,29
11499,2001-06-26,42
11500,2001-06-27,36
11501,2001-06-28,30
11502,2001-06-29,34
11503,2001-06-30,35
11504,2001-07-01,36
11505,2001-07-02,36
11506,2001-07-03,36
11507,2001-07-04,38
11508,2001-07-05,34
11509,2001-07-06,33
11510,2001-07-07,21
11511,2001-07-08,31
11512,2001-07-09,36
11513,2001-07-10,41
11514,2001-07-11,36
11515,2001-07-12,35
11516,2001-07-13,28
11517,2001-07-14,32
11518,2001-07-15,38
11519,2001-07-16,27
11520,2001-07-17,32
11521,2001-07-18,36
11522,2001-07-19,23
11523,2001-07-20,33
11524,2001-07-21,31
11525,2001-07-22,38
11526,2001-07-23,44
11527,2001-07-24,20
11528,2001-07-25,27
11529,2001-07-26,46
11530,2001-07-27,48
11531,2001-07-28,28
11532,2001-07-29,30
11533,2001-07-30,46
11534,2001-07-31,38
11535,2001-08-01,40
11536,2001-08-02,42
11537,2001-08-03,41
11538,2001-08-04,31
11539,2001-08-05,30
11540,2001-08-06,25
11541,2001-08-07,28
11542,2001-08-08,32
11543,2001-08-09,34
11544,2001-08-10,32
11545,2001-08-11,32
11546,2001-08-12,32
11547,2001-08-13,32
11548,2001-08-14,35
11549,2001-08-15,36
11550,2001-08-16,29
11551,2001-08-17,27
11552,2001-08-18,34
11553,2001-08-19,37
11554,2001-08-20,46
11555,2001-08-21,40
11556,2001-08-22,31
11557,2001-08-23,30
11558,2001-08-24,21
11559,2001-08-25,33
11560,2001-08-26,41
11561,2001-08-27,32
11562,2001-08-28,26
11563,2001-08-29,43
11564,2001-08-30,27
11565,2001-08-31,21
11566,2001-09-01,33
11567,2001-09-02,37
11568,2001-09-03,43
11569,2001-09-04,40
11570,2001-09-05,37
11571,2001-09-06,23
11572,2001-09-07,22
11573,2001-09-08,33
11574,2001-09-09,37
11575,2001-09-10,32
11576,2001-09-11,32
11577,2001-09-12,33
11578,2001-09-13,32
11579,2001-09-14,30
11580,2001-09-15,24
11581,2001-09-16,35
11582,2001-09-17,29
11583,2001-09-18,34
11584,2001-09-19,30
11585,2001-09-20,34
11586,2001-09-21,23
11587,2001-09-22,44
11588,2001-09-23,28
11589,2001-09-24,27
11590,2001-09-25,33
11591,2001-09-26,34
11592,2001-09-27,33
11593,2001-09-28,41
11594,2001-09-29,37
11595,2001-09-30,38
11596,2001-10-01,45
11597,2001-10-02,32
11598,2001-10-03,27
11599,2001-10-04,37
11600,2001-10-05,33
11601,2001-10-06,30
11602,2001-10-07,41
11603,2001-10-08,35
11604,2001-10-09,28
11605,2001-10-10,34
11606,2001-10-11,33
11607,2001-10-12,38
11608,2001-10-13,36
11609,2001-10-14,29
11610,2001-10-15,28
11611,2001-10-16,29
11612,2001-10-17,39
11613,2001-10-18,27
11614,2001-10-19,27
11615,2001-10-20,39
11616,2001-10-21,29
11617,2001-10-22,40
11618,2001-10-23,42
11619,2001-10-24,32
11620,2001-10-25,43
11621,2001-10-26,20
11622,2001-10-27,26
11623,2001-10-28,35
11624,2001-10-29,34
11625,2001-10-30,39
11626,2001-10-31,26
11627,2001-11-01,34
11628,2001-11-02,31
11629,2001-11-03,31
11630,2001-11-04,24
11631,2001-11-05,36
11632,2001-11-06,41
11633,2001-11-07,37
11634,2001-11-08,23
11635,2001-11-09,39
11636,2001-11-10,43
11637,2001-11-11,41
11638,2001-11-12,30
11639,2001-11-13,31
11640,2001-11-14,27
11641,2001-11-15,49
11642,2001-11-16,30
11643,2001-11-17,34
11644,2001-11-18,31
11645,2001-11-19,26
11646,2001-11-20,22
11647,2001-11-21,44
11648,2001-11-22,31
11649,2001-11-23,31
11650,2001-11-24,24
11651,2001-11-25,37
11652,2001-11-26,32
11653,2001-11-27,28
11654,2001-11-28,30
11655,2001-11-29,32
11656,2001-11-30,37
11657,2001-12-01,37
11658,2001-12-02,24
11659,2001-12-03,29
11660,2001-12-04,36
11661,2001-12-05,46
11662,2001-12-06,35
11663,2001-12-07,34
11664,2001-12-08,34
11665,2001-12-09,45
11666,2001-12-10,31
11667,2001-12-11,33
11668,2001-12-12,37
11669,2001-12-13,33
11670,2001-12-14,32
11671,2001-12-15,39
11672,2001-12-16,24
11673,2001-12-17,28
11674,2001-12-18,23
11675,2001-12-19,31
11676,2001-12-20,35
11677,2001-12-21,30
11678,2001-12-22,28
11679,2001-12-23,36
11680,2001-12-24,24
11681,2001-12-25,35
11682,2001-12-26,28
11683,2001-12-27,25
11684,2001-12-28,31
11685,2001-12-29,25
11686,2001-12-30,31
11687,2001-12-31,44
11688,2002-01-01,30
11689,2002-01-02,39
11690,2002-01-03,35
11691,2002-01-04,29
11692,2002-01-05,32
11693,2002-01-06,33
11694,2002-01-07,30
11695,2002-01-08,30
11696,2002-01-09,34
11697,2002-01-10,39
11698,2002-01-11,35
11699,2002-01-12,32
11700,2002-01-13,30
11701,2002-01-14,25
11702,2002-01-15,31
11703,2002-01-16,34
11704,2002-01-17,30
11705,2002-01-18,32
11706,2002-01-19,23
11707,2002-01-20,37
11708,2002-01-21,25
11709,2002-01-22,22
11710,2002-01-23,35
11711,2002-01-24,28
11712,2002-01-25,27
11713,2002-01-26,29
11714,2002-01-27,40
11715,2002-01-28,36
11716,2002-01-29,29
11717,2002-01-30,28
11718,2002-01-31,42
11719,2002-02-01,24
11720,2002-02-02,30
11721,2002-02-03,28
11722,2002-02-04,28
11723,2002-02-05,26
11724,2002-02-06,27
11725,2002-02-07,44
11726,2002-02-08,38
11727,2002-02-09,32
11728,2002-02-10,28
11729,2002-02-11,31
11730,2002-02-12,32
11731,2002-02-13,38
11732,2002-02-14,38
11733,2002-02-15,31
11734,2002-02-16,31
11735,2002-02-17,26
11736,2002-02-18,28
11737,2002-02-19,23
11738,2002-02-20,31
11739,2002-02-21,26
11740,2002-02-22,37
11741,2002-02-23,39
11742,2002-02-24,35
11743,2002-02-25,28
11744,2002-02-26,41
11745,2002-02-27,32
11746,2002-02-28,31
11747,2002-03-01,34
11748,2002-03-02,24
11749,2002-03-03,39
11750,2002-03-04,35
11751,2002-03-05,24
11752,2002-03-06,45
11753,2002-03-07,33
11754,2002-03-08,36
11755,2002-03-09,35
11756,2002-03-10,31
11757,2002-03-11,40
11758,2002-03-12,35
11759,2002-03-13,37
11760,2002-03-14,33
11761,2002-03-15,41
11762,2002-03-16,34
11763,2002-03-17,40
11764,2002-03-18,24
11765,2002-03-19,37
11766,2002-03-20,45
11767,2002-03-21,38
11768,2002-03-22,34
11769,2002-03-23,34
11770,2002-03-24,18
11771,2002-03-25,33
11772,2002-03-26,33
11773,2002-03-27,32
11774,2002-03-28,37
11775,2002-03-29,36
11776,2002-03-30,41
11777,2002-03-31,31
11778,2002-04-01,30
11779,2002-04-02,30
11780,2002-04-03,23
11781,2002-04-04,39
11782,2002-04-05,29
11783,2002-04-06,29
11784,2002-04-07,27
11785,2002-04-08,44
11786,2002-04-09,38
11787,2002-04-10,34
11788,2002-04-11,30
11789,2002-04-12,29
11790,2002-04-13,31
11791,2002-04-14,35
11792,2002-04-15,24
11793,2002-04-16,37
11794,2002-04-17,39
11795,2002-04-18,33
11796,2002-04-19,33
11797,2002-04-20,33
11798,2002-04-21,34
11799,2002-04-22,34
11800,2002-04-23,41
11801,2002-04-24,37
11802,2002-04-25,37
11803,2002-04-26,27
11804,2002-04-27,36
11805,2002-04-28,23
11806,2002-04-29,26
11807,2002-04-30,48
11808,2002-05-01,34
11809,2002-05-02,34
11810,2002-05-03,34
11811,2002-05-04,33
11812,2002-05-05,24
11813,2002-05-06,29
11814,2002-05-07,22
11815,2002-05-08,29
11816,2002-05-09,24
11817,2002-05-10,32
11818,2002-05-11,26
11819,2002-05-12,28
11820,2002-05-13,27
11821,2002-05-14,27
11822,2002-05-15,22
11823,2002-05-16,31
11824,2002-05-17,43
11825,2002-05-18,35
11826,2002-05-19,27
11827,2002-05-20,34
11828,2002-05-21,28
11829,2002-05-22,30
11830,2002-05-23,42
11831,2002-05-24,30
11832,2002-05-25,29
11833,2002-05-26,33
11834,2002-05-27,38
11835,2002-05-28,37
11836,2002-05-29,27
11837,2002-05-30,38
11838,2002-05-31,26
11839,2002-06-01,33
11840,2002-06-02,38
11841,2002-06-03,31
11842,2002-06-04,35
11843,2002-06-05,42
11844,2002-06-06,37
11845,2002-06-07,33
11846,2002-06-08,26
11847,2002-06-09,32
11848,2002-06-10,26
11849,2002-06-11,31
11850,2002-06-12,38
11851,2002-06-13,37
11852,2002-06-14,35
11853,2002-06-15,28
11854,2002-06-16,30
11855,2002-06-17,31
11856,2002-06-18,24
11857,2002-06-19,36
11858,2002-06-20,29
11859,2002-06-21,38
11860,2002-06-22,27
11861,2002-06-23,37
11862,2002-06-24,34
11863,2002-06-25,40
11864,2002-06-26,35
11865,2002-06-27,37
11866,2002-06-28,42
11867,2002-06-29,38
11868,2002-06-30,35
11869,2002-07-01,39
11870,2002-07-02,35
11871,2002-07-03,34
11872,2002-07-04,31
11873,2002-07-05,35
11874,2002-07-06,25
11875,2002-07-07,33
11876,2002-07-08,32
11877,2002-07-09,29
11878,2002-07-10,30
11879,2002-07-11,33
11880,2002-07-12,48
11881,2002-07-13,38
11882,2002-07-14,41
11883,2002-07-15,28
11884,2002-07-16,32
11885,2002-07-17,33
11886,2002-07-18,27
11887,2002-07-19,32
11888,2002-07-20,26
11889,2002-07-21,33
11890,2002-07-22,40
11891,2002-07-23,36
11892,2002-07-24,28
11893,2002-07-25,25
11894,2002-07-26,27
11895,2002-07-27,36
11896,2002-07-28,30
11897,2002-07-29,27
11898,2002-07-30,34
11899,2002-07-31,44
11900,2002-08-01,24
11901,2002-08-02,37
11902,2002-08-03,41
11903,2002-08-04,28
11904,2002-08-05,30
11905,2002-08-06,31
11906,2002-08-07,43
11907,2002-08-08,30
11908,2002-08-09,37
11909,2002-08-10,30
11910,2002-08-11,31
11911,2002-08-12,36
11912,2002-08-13,33
11913,2002-08-14,35
11914,2002-08-15,31
11915,2002-08-16,29
11916,2002-08-17,26
11917,2002-08-18,35
11918,2002-08-19,37
11919,2002-08-20,32
11920,2002-08-21,34
11921,2002-08-22,36
11922,2002-08-23,25
11923,2002-08-24,34
11924,2002-08-25,28
11925,2002-08-26,31
11926,2002-08-27,29
11927,2002-08-28,38
11928,2002-08-29,26
11929,2002-08-30,32
11930,2002-08-31,22
11931,2002-09-01,28
11932,2002-09-02,27
11933,2002-09-03,32
11934,2002-09-04,49
11935,2002-09-05,33
11936,2002-09-06,37
11937,2002-09-07,33
11938,2002-09-08,37
11939,2002-09-09,33
11940,2002-09-10,44
11941,2002-09-11,29
11942,2002-09-12,35
11943,2002-09-13,41
11944,2002-09-14,33
11945,2002-09-15,40
11946,2002-09-16,37
11947,2002-09-17,40
11948,2002-09-18,26
11949,2002-09-19,28
11950,2002-09-20,34
11951,2002-09-21,26
11952,2002-09-22,31
11953,2002-09-23,39
11954,2002-09-24,25
11955,2002-09-25,30
11956,2002-09-26,29
11957,2002-09-27,34
11958,2002-09-28,27
11959,2002-09-29,40
11960,2002-09-30,36
11961,2002-10-01,27
11962,2002-10-02,33
11963,2002-10-03,32
11964,2002-10-04,27
11965,2002-10-05,26
11966,2002-10-06,30
11967,2002-10-07,34
11968,2002-10-08,27
11969,2002-10-09,30
11970,2002-10-10,35
11971,2002-10-11,47
11972,2002-10-12,32
11973,2002-10-13,26
11974,2002-10-14,38
11975,2002-10-15,35
11976,2002-10-16,33
11977,2002-10-17,31
11978,2002-10-18,32
11979,2002-10-19,40
11980,2002-10-20,28
11981,2002-10-21,30
11982,2002-10-22,27
11983,2002-10-23,38
11984,2002-10-24,39
11985,2002-10-25,30
11986,2002-10-26,35
11987,2002-10-27,30
11988,2002-10-28,29
11989,2002-10-29,45
11990,2002-10-30,29
11991,2002-10-31,33
11992,2002-11-01,31
11993,2002-11-02,37
11994,2002-11-03,30
11995,2002-11-04,28
11996,2002-11-05,29
11997,2002-11-06,30
11998,2002-11-07,26
11999,2002-11-08,31
12000,2002-11-09,25
12001,2002-11-10,22
12002,2002-11-11,37
12003,2002-11-12,37
12004,2002-11-13,32
12005,2002-11-14,41
12006,2002-11-15,42
12007,2002-11-16,43
12008,2002-11-17,29
12009,2002-11-18,19
12010,2002-11-19,37
12011,2002-11-20,42
12012,2002-11-21,36
12013,2002-11-22,37
12014,2002-11-23,34
12015,2002-11-24,39
12016,2002-11-25,32
12017,2002-11-26,29
12018,2002-11-27,44
12019,2002-11-28,27
12020,2002-11-29,24
12021,2002-11-30,32
12022,2002-12-01,36
12023,2002-12-02,33
12024,2002-12-03,45
12025,2002-12-04,39
12026,2002-12-05,30
12027,2002-12-06,29
12028,2002-12-07,51
12029,2002-12-08,41
12030,2002-12-09,43
12031,2002-12-10,31
12032,2002-12-11,50
12033,2002-12-12,28
12034,2002-12-13,35
12035,2002-12-14,42
12036,2002-12-15,26
12037,2002-12-16,40
12038,2002-12-17,37
12039,2002-12-18,41
12040,2002-12-19,33
12041,2002-12-20,31
12042,2002-12-21,35
12043,2002-12-22,33
12044,2002-12-23,37
12045,2002-12-24,31
12046,2002-12-25,48
12047,2002-12-26,41
12048,2002-12-27,40
12049,2002-12-28,33
12050,2002-12-29,28
12051,2002-12-30,32
12052,2002-12-31,31
12053,2003-01-01,28
12054,2003-01-02,31
12055,2003-01-03,29
12056,2003-01-04,45
12057,2003-01-05,24
12058,2003-01-06,37
12059,2003-01-07,34
12060,2003-01-08,41
12061,2003-01-09,31
12062,2003-01-10,32
12063,2003-01-11,30
12064,2003-01-12,30
12065,2003-01-13,43
12066,2003-01-14,29
12067,2003-01-15,33
12068,2003-01-16,32
12069,2003-01-17,45
12070,2003-01-18,37
12071,2003-01-19,39
12072,2003-01-20,31
12073,2003-01-21,35
12074,2003-01-22,35
12075,2003-01-23,31
12076,2003-01-24,31
12077,2003-01-25,29
12078,2003-01-26,43
12079,2003-01-27,28
12080,2003-01-28,20
12081,2003-01-29,30
12082,2003-01-30,47
12083,2003-01-31,31
12084,2003-02-01,42
12085,2003-02-02,33
12086,2003-02-03,35
12087,2003-02-04,41
12088,2003-02-05,39
12089,2003-02-06,32
12090,2003-02-07,33
12091,2003-02-08,33
12092,2003-02-09,27
12093,2003-02-10,37
12094,2003-02-11,26
12095,2003-02-12,41
12096,2003-02-13,31
12097,2003-02-14,33
12098,2003-02-15,30
12099,2003-02-16,43
12100,2003-02-17,44
12101,2003-02-18,27
12102,2003-02-19,28
12103,2003-02-20,24
12104,2003-02-21,31
12105,2003-02-22,27
12106,2003-02-23,33
12107,2003-02-24,35
12108,2003-02-25,30
12109,2003-02-26,24
12110,2003-02-27,38
12111,2003-02-28,34
12112,2003-03-01,38
12113,2003-03-02,32
12114,2003-03-03,33
12115,2003-03-04,37
12116,2003-03-05,30
12117,2003-03-06,32
12118,2003-03-07,30
12119,2003-03-08,42
12120,2003-03-09,23
12121,2003-03-10,27
12122,2003-03-11,36
12123,2003-03-12,38
12124,2003-03-13,29
12125,2003-03-14,37
12126,2003-03-15,24
12127,2003-03-16,31
12128,2003-03-17,34
12129,2003-03-18,34
12130,2003-03-19,35
12131,2003-03-20,37
12132,2003-03-21,32
12133,2003-03-22,43
12134,2003-03-23,39
12135,2003-03-24,30
12136,2003-03-25,33
12137,2003-03-26,20
12138,2003-03-27,26
12139,2003-03-28,33
12140,2003-03-29,33
12141,2003-03-30,40
12142,2003-03-31,32
12143,2003-04-01,23
12144,2003-04-02,24
12145,2003-04-03,27
12146,2003-04-04,26
12147,2003-04-05,29
12148,2003-04-06,34
12149,2003-04-07,35
12150,2003-04-08,34
12151,2003-04-09,38
12152,2003-04-10,25
12153,2003-04-11,29
12154,2003-04-12,26
12155,2003-04-13,36
12156,2003-04-14,34
12157,2003-04-15,31
12158,2003-04-16,25
12159,2003-04-17,36
12160,2003-04-18,35
12161,2003-04-19,34
12162,2003-04-20,30
12163,2003-04-21,29
12164,2003-04-22,35
12165,2003-04-23,26
12166,2003-04-24,36
12167,2003-04-25,30
12168,2003-04-26,35
12169,2003-04-27,40
12170,2003-04-28,38
12171,2003-04-29,39
12172,2003-04-30,43
12173,2003-05-01,33
12174,2003-05-02,34
12175,2003-05-03,33
12176,2003-05-04,32
12177,2003-05-05,26
12178,2003-05-06,31
12179,2003-05-07,28
12180,2003-05-08,28
12181,2003-05-09,32
12182,2003-05-10,23
12183,2003-05-11,37
12184,2003-05-12,29
12185,2003-05-13,36
12186,2003-05-14,31
12187,2003-05-15,29
12188,2003-05-16,38
12189,2003-05-17,32
12190,2003-05-18,25
12191,2003-05-19,32
12192,2003-05-20,31
12193,2003-05-21,20
12194,2003-05-22,33
12195,2003-05-23,23
12196,2003-05-24,28
12197,2003-05-25,29
12198,2003-05-26,31
12199,2003-05-27,29
12200,2003-05-28,33
12201,2003-05-29,35
12202,2003-05-30,20
12203,2003-05-31,32
12204,2003-06-01,38
12205,2003-06-02,28
12206,2003-06-03,39
12207,2003-06-04,30
12208,2003-06-05,41
12209,2003-06-06,38
12210,2003-06-07,28
12211,2003-06-08,34
12212,2003-06-09,33
12213,2003-06-10,33
12214,2003-06-11,23
12215,2003-06-12,37
12216,2003-06-13,28
12217,2003-06-14,35
12218,2003-06-15,31
12219,2003-06-16,20
12220,2003-06-17,34
12221,2003-06-18,29
12222,2003-06-19,31
12223,2003-06-20,31
12224,2003-06-21,30
12225,2003-06-22,40
12226,2003-06-23,42
12227,2003-06-24,40
12228,2003-06-25,37
12229,2003-06-26,26
12230,2003-06-27,33
12231,2003-06-28,36
12232,2003-06-29,35
12233,2003-06-30,28
12234,2003-07-01,26
12235,2003-07-02,24
12236,2003-07-03,38
12237,2003-07-04,34
12238,2003-07-05,31
12239,2003-07-06,31
12240,2003-07-07,26
12241,2003-07-08,35
12242,2003-07-09,38
12243,2003-07-10,35
12244,2003-07-11,40
12245,2003-07-12,35
12246,2003-07-13,31
12247,2003-07-14,40
12248,2003-07-15,40
12249,2003-07-16,32
12250,2003-07-17,25
12251,2003-07-18,35
12252,2003-07-19,27
12253,2003-07-20,31
12254,2003-07-21,38
12255,2003-07-22,24
12256,2003-07-23,26
12257,2003-07-24,44
12258,2003-07-25,28
12259,2003-07-26,23
12260,2003-07-27,25
12261,2003-07-28,33
12262,2003-07-29,31
12263,2003-07-30,22
12264,2003-07-31,30
12265,2003-08-01,39
12266,2003-08-02,32
12267,2003-08-03,36
12268,2003-08-04,33
12269,2003-08-05,24
12270,2003-08-06,29
12271,2003-08-07,32
12272,2003-08-08,34
12273,2003-08-09,38
12274,2003-08-10,36
12275,2003-08-11,36
12276,2003-08-12,38
12277,2003-08-13,38
12278,2003-08-14,31
12279,2003-08-15,30
12280,2003-08-16,40
12281,2003-08-17,34
12282,2003-08-18,41
12283,2003-08-19,26
12284,2003-08-20,38
12285,2003-08-21,26
12286,2003-08-22,23
12287,2003-08-23,22
12288,2003-08-24,37
12289,2003-08-25,39
12290,2003-08-26,28
12291,2003-08-27,24
12292,2003-08-28,32
12293,2003-08-29,38
12294,2003-08-30,39
12295,2003-08-31,31
12296,2003-09-01,28
12297,2003-09-02,32
12298,2003-09-03,36
12299,2003-09-04,34
12300,2003-09-05,33
12301,2003-09-06,36
12302,2003-09-07,26
12303,2003-09-08,33
12304,2003-09-09,35
12305,2003-09-10,38
12306,2003-09-11,29
12307,2003-09-12,31
12308,2003-09-13,30
12309,2003-09-14,31
12310,2003-09-15,30
12311,2003-09-16,35
12312,2003-09-17,30
12313,2003-09-18,43
12314,2003-09-19,34
12315,2003-09-20,37
12316,2003-09-21,33
12317,2003-09-22,32
12318,2003-09-23,33
12319,2003-09-24,27
12320,2003-09-25,32
12321,2003-09-26,34
12322,2003-09-27,28
12323,2003-09-28,27
12324,2003-09-29,26
12325,2003-09-30,42
12326,2003-10-01,27
12327,2003-10-02,26
12328,2003-10-03,30
12329,2003-10-04,28
12330,2003-10-05,29
12331,2003-10-06,30
12332,2003-10-07,35
12333,2003-10-08,29
12334,2003-10-09,30
12335,2003-10-10,26
12336,2003-10-11,31
12337,2003-10-12,21
12338,2003-10-13,38
12339,2003-10-14,28
12340,2003-10-15,40
12341,2003-10-16,24
12342,2003-10-17,44
12343,2003-10-18,35
12344,2003-10-19,26
12345,2003-10-20,33
12346,2003-10-21,25
12347,2003-10-22,35
12348,2003-10-23,35
12349,2003-10-24,35
12350,2003-10-25,39
12351,2003-10-26,39
12352,2003-10-27,35
12353,2003-10-28,33
12354,2003-10-29,32
